#This file contains the data and best fit. 
#The first three columns are the data (x, y and y error)
#The next column is the transit component of the best fit (including airmass term)
#The next column is the airmass term (subtract from model and data to remove)
#The final three columns represent the GP fit to the red noise in the residuals:
# the first column is the mean of all the functions represented by the GP
# the second column is the 1sigma upper limit to the functions represented by the GP
# the third column is the 1sigma lower limit to the functions represented by the GP
54836.074902 0.999300 0.000501 0.999959 0.999959 -0.000345 -0.000113 -0.000577
54836.075911 0.999400 0.000498 0.999967 0.999967 -0.000359 -0.000129 -0.000589
54836.076920 0.999850 0.000507 0.999975 0.999975 -0.000337 -0.000109 -0.000565
54836.077909 0.999840 0.000514 0.999984 0.999984 -0.000313 -0.000091 -0.000535
54836.078898 0.998940 0.000507 0.999992 0.999992 -0.000290 -0.000081 -0.000499
54836.079907 1.000600 0.000510 1.000001 1.000001 -0.000266 -0.000061 -0.000471
54836.080916 0.999640 0.000510 1.000010 1.000010 -0.000265 -0.000054 -0.000477
54836.081905 1.000200 0.000511 1.000018 1.000018 -0.000292 -0.000072 -0.000511
54836.082895 0.999210 0.000506 1.000027 1.000027 -0.000342 -0.000120 -0.000564
54836.083904 0.999650 0.000514 1.000037 1.000037 -0.000385 -0.000167 -0.000604
54836.084913 0.999520 0.000511 1.000046 1.000046 -0.000410 -0.000199 -0.000620
54836.085922 0.999750 0.000506 1.000056 1.000056 -0.000426 -0.000217 -0.000635
54836.086911 0.999760 0.000524 1.000066 1.000066 -0.000434 -0.000222 -0.000647
54836.087900 0.999700 0.000508 1.000075 1.000075 -0.000418 -0.000204 -0.000632
54836.088909 0.999590 0.000506 1.000085 1.000085 -0.000367 -0.000154 -0.000580
54836.089919 0.999440 0.000506 1.000096 1.000096 -0.000266 -0.000060 -0.000472
54836.090908 0.999630 0.000521 1.000106 1.000106 -0.000121 0.000088 -0.000330
54836.091897 1.001100 0.000514 1.000116 1.000116 0.000042 0.000250 -0.000166
54836.092906 1.000300 0.000509 1.000127 1.000127 0.000169 0.000378 -0.000041
54836.093915 1.000500 0.000507 1.000138 1.000138 0.000268 0.000479 0.000056
54836.094904 0.999780 0.000515 1.000149 1.000149 0.000342 0.000559 0.000125
54836.095893 1.000400 0.000508 1.000160 1.000160 0.000401 0.000622 0.000180
54836.096902 1.001200 0.000511 1.000171 1.000171 0.000410 0.000640 0.000181
54836.097911 1.001700 0.000518 1.000183 1.000183 0.000332 0.000565 0.000098
54836.098921 0.999620 0.000511 1.000194 1.000194 0.000171 0.000395 -0.000053
54836.099910 1.000100 0.000516 1.000206 1.000206 -0.000020 0.000205 -0.000244
54836.100899 0.999840 0.000509 1.000218 1.000218 -0.000204 0.000023 -0.000430
54836.101908 1.000700 0.000508 1.000230 1.000230 -0.000379 -0.000152 -0.000607
54836.102917 0.998650 0.000507 1.000242 1.000242 -0.000528 -0.000305 -0.000752
54836.103906 0.999620 0.000519 1.000254 1.000254 -0.000607 -0.000386 -0.000828
54836.104895 0.999560 0.000509 1.000267 1.000267 -0.000605 -0.000384 -0.000825
54836.105904 0.999320 0.000508 1.000280 1.000280 -0.000534 -0.000312 -0.000755
54836.106913 0.999830 0.000509 1.000292 1.000292 -0.000425 -0.000201 -0.000649
54836.107902 1.000700 0.000519 1.000305 1.000305 -0.000332 -0.000099 -0.000566
54836.108891 1.000700 0.000508 1.000318 1.000318 -0.000284 -0.000050 -0.000517
54836.109901 1.000000 0.000507 1.000332 1.000332 -0.000288 -0.000058 -0.000518
54836.110910 0.999190 0.000509 1.000345 1.000345 -0.000315 -0.000093 -0.000537
54836.111919 1.000000 0.000512 1.000359 1.000359 -0.000328 -0.000116 -0.000540
54836.112908 1.000000 0.000521 1.000373 1.000373 -0.000331 -0.000122 -0.000539
54836.113897 1.000500 0.000511 1.000386 1.000386 -0.000334 -0.000112 -0.000557
